; 517
Pistoia; 2
Pisón; 1
Placido; 1
Platearius; 1
Plinio; 1
Pobre; 4
Pocas; 1
Pochtar; 1
Poco; 3
Podriamos; 1
Podrás; 1
Podréis; 1
Podría; 10
Podrías; 1
Podéis; 3
Podía; 2
Poggetto; 9
Poitiers; 1
Polyhistor; 1
Pomposa; 3
Pontem; 2
Ponto; 1
Por; 206
Porq; 1
Porque; 61
Portal; 1
Poseía; 1
Posteriormente; 1
Posó; 1
Poética; 7
Practica; 1
Praga; 1
Precisamente; 6
Predicará; 1
Preferiría; 1
Preguntad; 1
Preguntadle; 1
Preguntádselo; 1
Pregunté; 1
Preguntó; 1
Presbiteri; 1
Presses; 1
Prima; 6
Primer; 7
Primera; 1
Primero; 7
Primitus; 1
Primogenitus; 2
Prisciano; 1
Probablemente; 5
Procedo; 1
Procedía; 1
Procónsul; 1
Prohibida; 1
Prometeo; 1
Pronto; 6
Pronunció; 1
Propongo; 1
Proseguimos; 1
Prosigue; 1
Provenza; 9
Proverbios; 1
Prudencio; 1
Príamo; 1
Príncipes; 1
Psello; 1
Puede; 3
Puedes; 5
Puedo; 2
Puertas; 1
Pues; 40
Pulchra; 2
Pulcini; 1
Putagio; 1
Pálido; 1
Pérusa; 1
Pídele; 1
Pídeme; 1
Púnicas; 1
Q; 1
QUINTO; 1
Qabayaki; 1
Quadratus; 1
Que; 20
Quedaríasatrapado; 1
Quedas; 2
Quedémonos; 1
Quemados; 1
Querido; 4
QueridoAdso; 1
Queridísimos; 1
Querrá; 1
Queréis; 1
Quería; 4
Queríamos; 1
Querían; 2
Questái; 1
Qui; 3
Quia; 1
Quien; 3
Quienes; 2
Quiere; 1
Quieres; 2
Quiero; 14
Quinti; 1
Quintiliano; 1
Quinto; 8
Quisiera; 3
Quisimos; 1
Quiz; 1
Quizá; 67
Quizás; 26
Quizásexiste; 1
Quién; 1
Quod; 1
Quorino; 1
Quorum; 1
Quorundam; 1
Qu¿; 1
Qué; 4
Quédatequieto; 1
R; 1
RAIOASVL; 1
ROMA; 1
Raab; 3
Rabano; 2
Raimondo; 1
Raniero; 1
Raquel; 6
Rassa; 1
Ratas; 1
Ravena; 1
Razón; 1
Realmente; 1
Rebeca; 3
Rebelarse; 1
Rebello; 7
Rechacé; 1
Recogerlos; 1
Recogí; 1
Reconocí; 2
Reconozco; 1
Reconstruimos; 1
Recordaba; 1
Recordando; 2
Recordé; 6
Recordó; 1
Recorrimos; 2
Recorrían; 1
Recuerdo; 5
Recurren; 1
Refectorio; 1
Reflexionó; 1
Regamos; 1
Regar; 2
Regina; 1
Regis; 1
Regla; 4
Regresamos; 5
Regresaron; 1
Regresé; 2
Regresó; 1
Releamos; 1
Releía; 1
Religioso; 1
Remigio; 47
Repararon; 1
Repetid; 1
Repites; 1
Repito; 1
Repubblica; 1
Requiescant; 1
Respetaba; 1
Respiraba; 1
Respondió; 2
Resultará; 1
Retiré; 1
Retiró; 1
Retomé; 1
Retrocedamos; 1
Retrocedimos; 2
Retírate; 1
Retórica; 2
Reunió; 1
Rezaba; 1
Reír; 1
Reís; 1
Rica; 1
Ricardo; 1
Ridens; 1
Ridere; 1
Rieti; 1
Rimini; 9
Rin; 1
Ripam; 1
Ripia; 1
Roberto; 16
Robusta; 1
Rogadle; 1
Roger; 9
Rogué; 1
Rojo; 1
Roma; 24
Romana; 1
Romani; 1
Romans; 1
Romaña; 2
Rompió; 1
Rosa; 1
Rubello; 2
Ruega; 1
Ruego; 4
Ruhawi; 2
Ruth; 2
Rábano; 1
Rápidamente; 1
S; 8
S1; 1
SEGUNDO; 2
SEPTIMO; 1
SEXTA; 6
SEXTO; 3
Sabed; 2
Sabemos; 2
Sabes; 10
Sabia; 1
Sabio; 1
Saboya; 2
Sabéis; 4
Sabía; 3
Sabíamos; 2
Sabían; 1
Sachsenhausen; 3
Sagitario; 1
Saint; 1
Sainte; 2
Sais; 1
Salgamos; 1
Salimbene; 1
Salimos; 9
Salir; 1
Salisbury; 1
Salió; 2
Salomonis; 2
Salomé; 1
Salomón; 4
Saludó; 1
Salva; 1
Salvador; 5
Salvatore; 100
Salve; 1
Salvemec; 5
Salvernec; 1
Salvirio; 1
Salvo; 8
Salzburgo; 1
Salí; 3
Samael; 1
San; 81
Sancta; 1
Sancti; 4
Sanctus; 3
Sansón; 4
Sant; 3
Sant'Albano; 3
Sant'Emmerano; 2
Sant'Ernmerano; 1
Santa; 15
Santiago; 5
Santo; 18
Sao; 1
Sara; 2
Sareshel; 1
Satanás; 2
Saxeas; 1
Saúl; 1
Schneider; 1
Sciarra; 1
Scurrilitates; 1
Se; 85
Sea; 1
Sebastián; 1
Secrets; 1
Secretum; 2
Secundas; 1
Sed; 1
Sederunt; 2
Segalelli; 8
Seguimos; 2
Segunda; 1
Segundo; 9
Seguramente; 1
Seguí; 2
Según; 8
Seis; 2
Sella; 1
Sem; 1
Sembró; 1
Semper; 1
Sencillamente; 1
Sentado; 12
Sentí; 2
Sentía; 3
Serafines; 1
Seremos; 1
Sereni; 1
Sereno; 1
Serpentea; 1
Será; 1
Sería; 5
Serían; 1
Sesia; 1
Sevenno; 1
Severino; 139
Severmo; 1
Severo; 1
Sevilla; 3
Sexta; 7
Sexto; 8
Señaló; 1
Señar; 1
Señor; 96
Si; 111
Sicilia; 4
Siempre; 10
Siete; 1
Sigamos; 1
Signo; 10
Sigue; 2
Silio; 1
Silos; 5
Silvestre; 2
Simone; 1
Sin; 139
Sinceramente; 1
Sinesio; 1
Sinfosio; 3
Siria; 1
Situación; 1
Sive; 1
Siéntate; 1
Sión; 1
Sobre; 9
Sodoma; 2
Sofía; 1
Sois; 2
Soissons; 1
Sol; 3
Solini; 1
Sombra; 1
Somos; 3
Son; 16
Sonreí; 1
Sorbona; 1
Sospecho; 1
Source; 2
Soy; 5
Soñaba; 1
Sparziano; 1
Speculum; 2
Spiritus; 1
Stavello; 1
Stijt; 1
Su; 18
Subamos; 2
Sube; 1
Subimos; 1
Subjungitur; 1
Subo; 1
Subí; 3
Sucede; 2
Sucedió; 2
Suficientes; 1
Suger; 1
Sulpicio; 1
Sumados; 1
Super; 4
Supongamos; 3
Supongo; 4
Suponiendo; 5
Supuse; 2
Supón; 2
Sus; 7
Susana; 4
SÍ; 2
Sé; 18
Séptimo; 3
Sí; 83
Símbolo; 1
Sírvete; 1
Sólo; 40
T; 1
TERCER; 2
TERCIA; 7
Tabulae; 1
Tal; 12
Talheim; 1
Talloni; 7
Tamar; 1
También; 64
Tampoco; 13
Tan; 2
Tango; 1
Tanto; 2
Tardaste; 1
Tardé; 2
Tarnbién; 1
Tartaria; 2
Te; 25
Tecla; 5
Tekel; 1
Temblaba; 1
Temblé; 1
Temesvar; 2
Temo; 2
Temías; 1
Ten; 3
Tendimos; 1
Tendrá; 1
Tendré; 1
Tendría; 2
Tendí; 1
Tene; 1
Teneis; 1
Tenemos; 1
Tenga; 1
Tengo; 9
Tentaciones; 1
Tenéis; 2
Tenía; 16
Teníais; 1
Teníamos; 1
Tenían; 1
Tercer; 6
Tercia; 7
Terentius; 1
Territorio; 1
Tertaem; 1
Tertius; 1
Teufel; 1
Theatrum; 1
Theophilum; 1
Thesaurus; 1
Ticonio; 1
Tiene; 2
Tienes; 4
Tierra; 3
Tiflis; 1
Timoteo; 1
Tiraba; 1
Tivoli; 10
Tobías; 3
Tocó; 2
Toda; 5
Todas; 8
Todavía; 14
Todo; 17
Todos; 18
Toledo; 2
Tolón; 1
Toma; 1
Tomás; 11
Tomé; 1
Torre; 1
Toscana; 6
Tosió; 1
Total; 2
Toulouse; 5
Trabaja; 1
Trabajamos; 1
Trabajo; 1
Traducción; 1
Tragué; 1
Traicioné; 1
Trajano; 1
Tranquilízate; 1
Transcribo; 1
Transcurrieron; 1
Transigiré; 1
Tras; 1
Trata; 2
Tratamos; 2
Trataron; 2
Trataré; 1
Tratas; 1
Tratemos; 2
Trato; 1
Traté; 8
Trató; 1
Traía; 1
Treinta; 2
Tremenda; 1
Trento; 4
Tres; 3
Trinidad; 1
Tripia; 1
Trivero; 4
Tropas; 1
Tropecé; 1
Trípoli; 1
Tu; 6
Tudor; 1
Tule; 2
Tum; 1
Turbia; 1
Turena; 1
Turonia; 1
Tuve; 3
Tuvieron; 1
Tuvo; 2
Tácito; 1
Tú; 16
U; 3
ULTIMO; 2
UN; 1
Ubertino; 140
Ubertíno; 1
Ububchasym; 1
Uguccione; 2
Umberto; 1
Umbría; 2
Un; 38
Una; 45
Unas; 2
Unico; 1
Unicornios; 1
Uno; 4
Unos; 5
Upsala; 4
Urbino; 1
Usó; 1
Ut; 1
V; 13
VHI; 1
VI; 1
VII; 2
VIII; 3
VISPERAS; 6
VOS; 1
Vacilando; 1
Val; 2
Valderico; 1
Vallet; 13
Vamos; 6
Varagine; 9
Varios; 1
Vaya; 1
Vayamos; 4
Ve; 5
Veamos; 4
Ven; 3
Venancio; 128
Venancto; 1
Venaneio; 1
Venció; 3
Vendió; 1
Vendré; 1
Venecia; 1
Venerable; 3
Venid; 2
Venidero; 1
Venite; 1
Venus; 1
Veo; 4
Verba; 1
Verbo; 6
Vercelli; 9
Veremos; 3
Verna; 1
Verona; 1
Ves; 1
Vestido; 1
Vete; 1
Vetera; 3
Vi; 16
Victor; 1
Victorino; 1
Vida; 1
Vide; 2
Vidriero; 1
Viejo; 2
Viena; 1
Vienne; 3
Vigila; 2
Vigilar; 1
Vigiliae; 1
Vilipendian; 1
Villanova; 1
Vimos; 3
Vincenzo; 1
Vio; 3
Violan; 1
Virgen; 17
Virgilio; 4
Visconti; 1
Vita; 1
Vital; 1
Vitale; 1
Viteri; 1
Vivimos; 1
Vivían; 2
Volvamos; 4
Volvieron; 1
Volvimos; 2
Volvió; 4
Volví; 3
Vos; 6
Vosotros; 2
Vuestra; 1
Vuestro; 1
Vísperas; 5
Vür; 1
Waldo; 1
Walter; 1
Washiyya; 1
Wunder; 4
X; 1
XI; 1
XII; 2
XIII; 1
XIV; 4
XVII; 2
XXII; 9
XXIV; 1
XXXVII; 1
Y; 651
YSPANIA; 7
Ya; 80
Yo; 57
Z; 1
Zacarías; 1
Zacharias; 1
Zaebos; 1
Zafándose; 1
Zaka-riyya; 1
Zaqueo; 4
Zubello; 1
a; 3686
a.hora; 1
a1; 2
aI; 1
aSí; 11
ab; 5
abacial; 9
abaciales; 1
abad; 23
abades; 18
abadesa; 1
abadia; 1
abadía; 189
abadías; 12
abajo; 34
abandancia; 1
abanderados; 1
abandonaba; 1
abandonaban; 1
abandonada; 1
abandonado; 6
abandonamos; 1
abandonando; 1
abandonar; 7
abandonarlos; 1
abandonaron; 2
abandonase; 1
abandonasen; 1
abandono; 1
abandoné; 2
abandonó; 1
abanico; 1
abarcase; 1
abarquillando; 1
abate; 7
abatido; 1
abatimiento; 2
abatirse; 1
abatió; 1
abdicación; 1
abertura; 5
aberturas; 8
abewerfen; 1
abierta; 19
abiertamente; 1
abiertas; 6
abierto; 12
abiertos; 8
abigarrada; 2
abismada; 1
abismo; 21
abismos; 6
abisrmo; 1
abjura; 1
abjurado; 3
ablanda; 2
ablandado; 2
ablandan; 1
abogaban; 1
abogados; 1
abogar; 1
abominable; 3
abominables; 1
abominaciones; 1
abordadas; 1
abordó; 4
aborrecerán; 1
aborrecido; 1
abortos; 2
abra; 1
abracé; 1
abrasa; 2
abrasado; 1
abrasados; 1
abraza; 1
abrazaba; 1
abrazan; 2
abrazando; 1
abrazar; 1
abrazo; 2
abrazos; 2
abrazándome; 1
abrazó; 5
abre; 7
abren; 2
abreviar; 1
abreviándolas; 1
abriendo; 1
abrieran; 1
abrieron; 2
abriese; 4
abriesen; 2
abriga; 1
abrigado; 1
abrigar; 3
abrigase; 1
abrigo; 3
abrigué; 1
abril; 1
abrir; 12
abrirla; 3
abrirlas; 1
abrirle; 1
abrirlo; 2
abrirse; 4
abrirá; 1
abrirán; 1
abriste; 1
abriéndose; 1
abrió; 7
abruma; 2
abrumado; 1
abrupta; 1
abruptamente; 2
abrupto; 1
abrí; 3
abría; 14
abrían; 4
absolución; 4
absoluta; 5
absolutamente; 2
absoluto; 7
absolver; 2
absolverle; 1
absolverá; 1
absolvían; 1
absortG; 1
absorto; 4
abstenernos; 1
abstenerse; 2
abstenido; 2
abstracta; 1
abstrusos; 2
absuelto; 2
absurda; 1
absurdas; 2
absurdo; 1
absurdos; 1
abuelo; 1
abuelos; 1
abun; 1
abundaban; 1
abundan; 1
abundancia; 4
abundante; 4
abundantes; 4
aburrir; 1
aburrirte; 1
abusado; 1
abuso; 2
abyectas; 1
abían; 1
ac; 3
acaba; 13
acababa; 28
acababan; 6
acabada; 2
acabadas; 1
acabado; 15
acabados; 1
acabamos; 4
acaban; 1
acabar; 10
acabara; 2
acabaremos; 1
acabaron; 4
acabará; 2
acabarán; 2
acabaría; 5
acabas; 4
acabase; 1
acabe; 3
acabo; 7
acabábamos; 2
acabáis; 2
acabé; 2
acabó; 16
acadentes; 1
acaecidos; 1
acallando; 1
acallar; 1
acamparon; 1
acanto; 1
acapones; 1
acariciaba; 1
acariciado; 1
acariciando; 1
acariciar; 1
acarició; 4
acaso; 15
acata; 1
acatamiento; 1
acceder; 5
accediendo; 1
accedimos; 1
accedía; 1
accedían; 1
accensis; 1
accesible; 2
accesibles; 1
acceso; 14
accesos; 3
accessit; 1
accidental; 1
accidentales; 2
accidente; 1
accidentes; 4
acciones; 1
accipe; 1
acción; 9
acconi; 1
acechanzas; 2
acederi; 1
aceite; 11
aceites; 1
aceitunas; 4
acelera; 1
aceleraba; 1
aceleraban; 1
aceleración; 1
acelerado; 1
acelerar; 2
acento; 1
acephalus; 2
acepta; 1
aceptaba; 1
aceptable; 2
aceptación; 2
aceptada; 1
aceptado; 7
aceptan; 1
aceptando; 2
aceptar; 13
aceptaron; 2
aceptaría; 1
aceptase; 1
acepte; 1
acepté; 2
aceptó; 1
acerca; 28
acercaba; 4
acercaban; 1
acercado; 2
acercamos; 6
acercan; 1
acercando; 6
acercar; 3
acercara; 1
acercarme; 1
acercaron; 3
acercarse; 3
acercaría; 1
acercase; 2
acercaste; 1
acercándose; 1
acercármele; 1
acercársele; 1
acercásemos; 1
acercó; 23
acerque; 3
acerqué; 5
acertado; 1
acervo; 1
achaques; 1
acierta; 1
acies; 1
acion; 1
aclarado; 4
aclarar; 4
aclararse; 1
aclaratoria; 1
aclaró; 4
acoge; 1
acogedora; 1
acoger; 3
acogerte; 1
acogida; 2
acogido; 3
acogidos; 1
acogió; 3
acogí; 1
acogían; 1
acoja; 1
acojáis; 1
acomodando; 2
acomodar; 1
acomodarlos; 1
acomodaron; 1
acomodó; 1
acompañaba; 1
acompañaban; 2
acompañada; 1
acompañado; 5
acompañante; 1
acompañará; 1
acompañase; 1
aconseja; 2
aconsejaba; 2
aconsejaban; 2
aconsejais; 1
aconsejando; 1
aconsejar; 2
aconsejarían; 2
aconsejo; 1
aconsejándole; 1
aconsejéis; 1
aconsejó; 1
acontece; 2
acontecimiento; 6
acontecimientos; 39
acorazado; 1
acordaba; 2
acorde; 1
acordáis; 1
acordé; 1
acorralándolos; 1
acosaba; 1
acosarlo; 1
acoso; 2
acostaba; 1
acostaban; 1
acostado; 2
acostados; 1
acostando; 1
acostará; 1
acostumbrada; 2
acostumbrado; 2
acostumbrados; 3
acostó; 1
acosó; 1
acre; 2
acrecentar; 2
acróstico; 1
actas; 1
actitud; 9
actitudes; 3
activa; 1
actividad; 6
actividades; 1
activo; 1
acto; 21
actos; 18
actuaba; 1
actuado; 2
actual; 1
actualidad; 3
actuando; 1
actuar; 10
actus; 2
actuó; 1
actúa; 3
actúan; 1
acuden; 1
acudieron; 3
acudir; 2
acudirán; 1
acudió; 1
acudí; 1
acudían; 4
acuerdo; 25
acuerdos; 1
acuestan; 2
acuesten; 1
acumula; 1
acumulaban; 2
acumulada; 1
acumulado; 3
acumulados; 1
acumulan; 1
acumulando; 3
acumular; 2
acuosa; 1
acurrucado; 2
acurrucó; 1
acurruqué; 2
acusa; 2
acusaba; 5
acusaban; 1
acusaciones; 5
acusación; 5
acusada; 2
acusadas; 1
acusado; 19
acusados; 5
acusan; 1
acusar; 1
acusaremos; 1
acusarlo; 1
acusarme; 1
acusaron; 1
acusará; 1
acusáis; 1
acusándolos; 3
acusárselo; 1
acusó; 2
acuáticas; 1
acídula; 1
acólito; 1
acólitos; 1
ad; 21
adaptando; 1
adaptar; 1
adaptarse; 1
adas; 1
adecuación; 1
adecuada; 5
adecuadas; 3
adecuado; 3
adecuados; 5
adecuarse; 1
adecuase; 1
adefesio; 1
adelantar; 1
adelante; 12
adelantemos; 1
adelanto; 1
adelantándonos; 1
adelantó; 1
ademanes; 2
ademán; 13
además; 41
ademús; 1
adentarme; 1
adentro; 2
adentros; 1
adeptos; 1
adero; 1
adhaerente; 1
adherida; 1
adherido; 1
adherirse; 2
adhesión; 1
adhirieron; 1
adhiriese; 1
adhirió; 1
adicional; 1
adictos; 1
adiestrarse; 1
adioses; 1
adivinaba; 3
adivinado; 5
adivinando; 1
adivinar; 2
adivinarse; 1
adivinaste; 1
adivinos; 2
adivinó; 1
adiós; 3
adjuva; 1
administra; 3
administraba; 1
administración; 5
administrado; 2
administrar; 3
administrase; 1
administre; 1
admira; 3
admiraba; 1
admiraban; 1
admirable; 7
admirablemente; 1
admirables; 5
admiración; 10
admiracti; 1
admirado; 4
admirando; 1
admirar; 4
admiratur; 1
admirándolas; 1
admiré; 2
admita; 1
admitamos; 1
admite; 2
admiten; 1
admites; 1
admitido; 1
admitiendo; 2
admitieran; 2
admitiese; 1
admitir; 3
admitió; 25
admito; 2
admitía; 1
admitís; 1
admonición; 4
adnutationibus; 1
adolescencia; 1
adolescente; 3
adolescentes; 2
adonde; 2
adopta; 1
adoptaba; 3
adoptaban; 1
adoptadas; 1
adoptado; 5
adoptar; 2
adoptarían; 1
adoptase; 1
adopte; 1
adoptó; 1
adoración; 4
adorado; 1
adorarse; 1
adormecida; 1
adormecido; 1
adormecí; 1
adornaba; 2
adornaban; 3
adornada; 1
adornadas; 1
adornado; 4
adornan; 3
adornando; 1
adornar; 3
adornara; 1
adorno; 2
adornos; 3
adosado; 1
adosados; 1
adquiera; 1
adquiere; 1
adquirido; 2
adquisiciones; 5
adquisición; 2
adrede; 2
adriano; 1
aduladora; 1
adulterio; 2
adulterios; 1
adulto; 1
adultos; 1
adusto; 1
advenga; 1
advenimiento; 5
adversario; 3
adversarios; 6
adversativo; 1
adverso; 2
adversus; 1
advertencia; 1
advertido; 8
advertir; 12
advertirlo; 1
advertirse; 1
advertirás; 1
advertiste; 1
advertí; 8
advertía; 3
advertían; 1
advierte; 2
adviertes; 1
advierto; 1
advirtieron; 1
advirtieses; 1
advirtió; 5
adyacentes; 2
adónde; 7
aecessere; 1
aedificatione; 1
aegypt; 1
aeneon; 1
aenigmate; 3
aer; 1
aerem; 1
aetate; 1
aeterna; 1
aeternum; 1
afabilidad; 1
afamado; 1
afanado; 1
afanarme; 1
afanosamente; 1
afecciones; 1
afecto; 5
afectos; 1
afectuosa; 3
afectuoso; 2
afectuosos; 2
afeitaron; 1
aferraba; 1
aferrado; 1
aferran; 1
aferrando; 1
aferrándome; 1
aferré; 2
aferró; 1
affarfantes; 1
affarinati; 1
affirmantem; 1
affirmavit; 1
affratres; 1
aficiona; 1
afiebrado; 3
afilada; 3
afilado; 1
afiladores; 1
afinando; 1
afinar; 1
afinidad; 1
afirma; 4
afirmaba; 8
afirmabais; 1
afirmaban; 2
afirmaciones; 1
afirmación; 1
afirmadas; 1
afirmado; 1
afirman; 5
afirmando; 4
afirmar; 14
afirmarla; 1
afirmarse; 1
afirmase; 1
afirmativamente; 1
afirmo; 1
afirmé; 1
afirmó; 3
aflicción; 3
aflige; 1
afligen; 1
afligido; 2
afligirían; 1
aflojó; 1
afloraban; 2
aflorado; 1
aflujo; 1
afluyó; 1
afortunadamente; 1
africano; 1
africanos; 8
afrontar; 4
afuera; 12
afán; 1
agachado; 1
agarrarlo; 1
age; 2
aggregationis; 1
agilidad; 1
agita; 1
agitaba; 5
agitaban; 4
agitación; 11
agitada; 3
agitado; 5
agitados; 3
agitan; 1
agitando; 1
agitarse; 1
agite; 1
agitándose; 1
agnoscit; 1
agnus; 1
agolpaban; 2
agolpada; 1
agolpados; 1
agoniza; 1
agonizante; 1
agonizar; 1
agonía; 3
agosto; 1
agotada; 2
agotado; 1
agotados; 1
agotan; 1
agraciado; 1
agrada; 3
agradaba; 1
agradable; 9
agradables; 4
agradar; 2
agradarle; 1
agradaría; 3
agradecerles; 1
agradeceré; 1
agradecido; 2
agradecí; 1
agradecían; 1
agraden; 1
agradezc; 1
agradezco; 2
agradezcáis; 1
agrado; 2
agranda; 1
agrandaban; 1
agrandada; 1
agrandan; 1
agrandar; 1
agrandaras; 1
agraphicus; 1
agrava; 2
agravan; 1
agravar; 1
agregado; 1
agricultura; 1
agrupado; 1
agrupados; 1
agua; 63
aguador; 1
aguamarina; 1
aguamarinas; 1
aguas; 4
aguda; 1
agudas; 1
agudeza; 8
agudezas; 1
agudizado; 1
agudo; 6
agudísimo; 1
aguijón; 2
aguileña; 2
aguja; 6
agujas; 2
agujeritos; 2
agujero; 1
agujeros; 3
agustinos; 1
aguzados; 1
agvja; 1
ah; 2
ahogada; 1
ahogado; 11
ahogando; 1
ahogara; 1
ahogarla; 1
ahogarlas; 1
ahogarse; 1
ahogándose; 1
ahora; 214
ahorcaron; 2
ahorrado; 1
ahumados; 1
ahuyentado; 1
ahí; 8
ai; 1
airada; 2
aire; 43
aisladas; 1
aislado; 3
aislamiento; 1
ajedrez; 1
ajena; 11
ajenas; 3
ajeno; 2
ajetreaban; 1
ajetreo; 1
ajo; 2
ajusta; 1
ajustadas; 1
ajustado; 1
ajustan; 1
ajuste; 1
ajusten; 1
ajustándose; 1
ajusté; 1
al; 1102
al-Alkami; 1
ala; 1
alaba; 2
alababa; 1
alabado; 2
alabando; 2
alabanza; 9
alabanzas; 3
alabar; 4
alabastro; 3
alabé; 1
alabó; 1
alacrimantes; 1
alados; 1
alae; 1
alambiques; 1
alardear; 1
alargaba; 1
alargada; 1
alargado; 2
alargó; 1
alarma; 1
alarmados; 1
alas; 7
alba; 5
albano; 1
albañiles; 1
alberga; 1
albergaba; 2
albergar; 1
albergue; 7
albigense; 1
albigenses; 1
alboreus; 1
alboroto; 2
alborozo; 1
albus; 1
alcance; 2
alcancé; 3
alcanza; 1
alcanzaba; 1
alcanzada; 2
alcanzado; 1
alcanzar; 3
alcanzarla; 1
alcanzarme; 1
alcanzaron; 1
alcanzará; 3
alcanzo; 1
alcanzó; 3
alchernicus; 1
alcunché; 1
aldea; 21
aldeano; 5
aldeanos; 3
aldeas; 9
alegaba; 1
alegando; 2
alegar; 1
alegoría; 5
alegraba; 2
alegrado; 1
alegrara; 1
alegrarse; 2
alegre; 6
alegremente; 1
alegres; 3
alegré; 1
alegría; 16
alegórica; 4
alegóricamente; 1
aleja; 1
alejaba; 4
alejada; 1
alejadas; 2
alejado; 3
alejamos; 2
alejando; 1
alejar; 3
alejarla; 1
alejarlos; 1
alejarme; 2
alejarnos; 3
alejaron; 1
alejarse; 3
alejábamos; 1
alejándonos; 1
alejándose; 3
alejásemos; 1
alejé; 3
alejó; 8
aleluya; 1
aleluyático; 1
alemana; 2
alemanes; 4
alemán; 6
alentaban; 1
alentada; 1
alentando; 1
alentar; 1
aleteaba; 1
aleteó; 1
aleyson; 1
alfabeto; 15
alfabetos; 1
alfeizar; 1
alfeizares; 1
alfileres; 1
alfombras; 2
alforja; 1
alféizar; 1
alféizares; 1
alghalingho; 1
algo; 212
alguien; 114
alguna; 78
algunas; 49
alguno; 29
algunos; 67
algún; 86
alheña; 1
aliado; 1
aliados; 2
alianza; 3
alianzas; 2
alienta; 1
aliento; 5
aliis; 1
alimenta; 2
alimentaba; 1
alimentaban; 1
alimentación; 1
alimentado; 2
alimentan; 2
alimentar; 2
alimentarlos; 1
alimentarnos; 1
alimentaron; 1
alimento; 6
alimentos; 7
alineados; 1
aliquam; 1
aliquod; 1
aliquot; 3
alisado; 1
alisar; 2
aliviada; 1
aliviado; 2
aliviados; 1
aliviaron; 1
alivio; 9
all; 1
aller; 1
allá; 16
allí; 123
alma; 82
almacenes; 2
almacén; 1
almas; 11
almenas; 1
almendras; 2
aloe; 1
alojamientos; 1
alpinos; 1
alquimia; 1
alquimista; 2
alrededor; 62
alrededores; 4
alta; 17
altar; 24
altares; 3
altas; 7
altera; 2
alteraba; 1
alterado; 2
alterar; 4
alterarse; 1
altercado; 1
alterna; 1
alternando; 1
alternante; 2
alternativamente; 1
alternativas; 2
alternándonos; 1
altiplano; 1
altiva; 1
altivamente; 1
alto; 20
altramuces; 1
altura; 18
alturas; 12
altísima; 1
alucinaciones; 1
alucinante; 1
alucinatorias; 1
alude; 3
aluden; 1
aludido; 2
aludiendo; 1
aludimos; 1
aludir; 1
aludió; 1
aludía; 3
alumbraba; 1
alumbraban; 1
alumbrará; 1
alumbre; 1
alumbréis; 1
alumbró; 1
alusiones; 7
alusión; 2
aluviones; 1
alvéolos; 1
alza; 1
alzaba; 6
alzada; 1
alzadas; 1
alzado; 3
alzando; 2
alzar; 1
alzaron; 2
alzarse; 1
alzuna; 1
alzuno; 1
alzándose; 2
alzó; 7
al¡quo; 1
alían; 1
ama; 8
amaba; 2
amabilidad; 1
amable; 3
amablemente; 1
amables; 1
amada; 6
amado; 6
amados; 1
amadísimos; 1
amainado; 1
aman; 1
amanecer; 1
amante; 6
amantes; 3
amanti; 1
amantur; 1
amantísimo; 2
amanuense; 4
amar; 3
amara; 1
amarga; 2
amargamente; 2
amargará; 1
amargo; 2
amargura; 5
amarilla; 1
amarillenta; 1
amarillentas; 1
amarillento; 4
amarillentos; 1
amarillo; 5
amarillos; 1
amarse; 1
amatista; 2
amatistas; 1
amatiti; 1
amato; 1
amatum; 1
ambages; 1
ambas; 10
ambicionado; 1
ambiciones; 2
ambiente; 3
ambientes; 1
ambiguos; 1
ambos; 31
ambulante; 1
ambulantes; 2
amedrentado; 1
amedrentar; 1
amen; 5
amenaza; 5
amenazaban; 2
amenazada; 1
amenazado; 2
amenazador; 1
amenazadora; 2
amenazadoras; 2
amenazados; 1
amenazan; 1
amenazarlos; 1
amenazas; 3
amenazó; 2
amenizar; 1
amicta; 4
amiga; 1
amigo; 25
amigos; 16
amistad; 5
amistades; 1
amistosamente; 1
amito; 1
amniosis; 1
amo; 14
amonestaba; 1
amonestar; 3
amonestó; 2
amontonaban; 1
amontonando; 1
amor; 100
amorem; 1
amores; 2
amoribus; 1
amoris; 1
amorosa; 3
amortiguados; 1
amos; 3
amparado; 1
amparo; 2
amplia; 6
ampliación; 1
amplias; 4
amplio; 4
amplitud; 1
amándolos; 1
amén; 1
an; 1
an-Nabati; 1
anagógica; 2
anagógicamente; 1
analecta; 2
analfabeto; 2
analfabetos; 1
analicemos; 1
analogía; 2
anaquel; 2
anaqueles; 7
anatemas; 1
anbargo; 1
ancha; 1
anchas; 4
ancho; 2
anciano; 30
ancianos; 9
anda; 1
andaba; 2
andado; 1
andamio; 1
andamos; 1
andando; 1
andar; 4
ande; 1
andes; 1
andrajos; 1
anfisbenas; 1
anfiteatro; 1
anfitrión; 1
anglorum; 2
anglos; 1
angulo; 1
angulos; 1
angustia; 4
angustiaba; 1
angustiado; 1
angustiados; 1
angustias; 2
angustiosa; 2
angélica; 2
angélicas; 1
angélico; 10
anhelarlas; 1
anidaba; 2
anide; 2
anillas; 1
anillo; 11
anillos; 1
anima; 1
animaba; 2
animado; 5
animados; 1
animal; 33
animales; 44
animalesca; 1
animalescas; 1
animalesco; 3
animali; 1
animalillos; 1
animalium; 1
animam; 1
animamque; 1
animo; 1
aniquilación; 2
aniquilados; 2
